(customerName),(productName),(productLine),(orderDate),(orderMonth),(orderYear),(orderQuarter),(dollar_sales)
"Euro+ Shopping Channel","The Queen Mary","Ships","2005-03-01 00:00:00","3","2005","1",2,413
"Euro+ Shopping Channel","American Airlines: MD-11S","Planes","2005-03-01 00:00:00","3","2005","1",2,606
"Euro+ Shopping Channel","Boeing X-32A JSF","Planes","2005-03-01 00:00:00","3","2005","1",2,384
"Euro+ Shopping Channel","Pont Yacht","Ships","2005-03-01 00:00:00","3","2005","1",2,254
"Dragon Souveniers, Ltd.","1997 BMW F650 ST","Motorcycles","2005-03-02 00:00:00","3","2005","1",3,516
"FunGiftIdeas.com","1969 Harley Davidson Ultimate Chopper","Motorcycles","2005-03-03 00:00:00","3","2005","1",3,376
"FunGiftIdeas.com","1996 Moto Guzzi 1100i","Motorcycles","2005-03-03 00:00:00","3","2005","1",5,947
"FunGiftIdeas.com","2003 Harley-Davidson Eagle Drag Bike","Motorcycles","2005-03-03 00:00:00","3","2005","1",3,294
"FunGiftIdeas.com","2002 Suzuki XREO","Motorcycles","2005-03-03 00:00:00","3","2005","1",5,500
"FunGiftIdeas.com","1928 Ford Phaeton Deluxe","Vintage Cars","2005-03-03 00:00:00","3","2005","1",2,046
"FunGiftIdeas.com","1930 Buick Marquette Phaeton","Vintage Cars","2005-03-03 00:00:00","3","2005","1",1,108
"FunGiftIdeas.com","American Airlines: B767-300","Planes","2005-03-03 00:00:00","3","2005","1",3,445
"FunGiftIdeas.com","ATA: B757-300","Planes","2005-03-03 00:00:00","3","2005","1",5,577
"Scandinavian Gift Ideas","1968 Ford Mustang","Classic Cars","2005-03-03 00:00:00","3","2005","1",4,755
"Scandinavian Gift Ideas","1968 Dodge Charger","Classic Cars","2005-03-03 00:00:00","3","2005","1",2,378
"Scandinavian Gift Ideas","1970 Plymouth Hemi Cuda","Classic Cars","2005-03-03 00:00:00","3","2005","1",2,758
"Scandinavian Gift Ideas","1969 Dodge Charger","Classic Cars","2005-03-03 00:00:00","3","2005","1",4,817
"Scandinavian Gift Ideas","1948 Porsche 356-A Roadster","Classic Cars","2005-03-03 00:00:00","3","2005","1",3,132
"Scandinavian Gift Ideas","1936 Harley Davidson El Knucklehead","Motorcycles","2005-03-03 00:00:00","3","2005","1",2,032
"Scandinavian Gift Ideas","1997 BMW R 1100 S","Motorcycles","2005-03-03 00:00:00","3","2005","1",5,072
"Scandinavian Gift Ideas","1960 BSA Gold Star DBD34","Motorcycles","2005-03-03 00:00:00","3","2005","1",3,023
"Mini Gifts Distributors Ltd.","1993 Mazda RX-7","Classic Cars","2005-03-04 00:00:00","3","2005","1",4,229
"Mini Gifts Distributors Ltd.","1995 Honda Civic","Classic Cars","2005-03-04 00:00:00","3","2005","1",4,498
"Mini Gifts Distributors Ltd.","1932 Model A Ford J-Coupe","Vintage Cars","2005-03-04 00:00:00","3","2005","1",3,192
"Mini Gifts Distributors Ltd.","1928 Mercedes-Benz SSK","Vintage Cars","2005-03-04 00:00:00","3","2005","1",4,212
"Mini Gifts Distributors Ltd.","1969 Dodge Super Bee","Classic Cars","2005-03-04 00:00:00","3","2005","1",3,024
"Mini Gifts Distributors Ltd.","1976 Ford Gran Torino","Classic Cars","2005-03-04 00:00:00","3","2005","1",6,762
"Mini Gifts Distributors Ltd.","1957 Vespa GS150","Motorcycles","2005-03-04 00:00:00","3","2005","1",1,947
"Mini Gifts Distributors Ltd.","1957 Corvette Convertible","Classic Cars","2005-03-04 00:00:00","3","2005","1",5,979
"Mini Gifts Distributors Ltd.","1982 Ducati 900 Monster","Motorcycles","2005-03-04 00:00:00","3","2005","1",2,375
"Mini Gifts Distributors Ltd.","1982 Lamborghini Diablo","Classic Cars","2005-03-04 00:00:00","3","2005","1",1,327
"Mini Gifts Distributors Ltd.","1971 Alpine Renault 1600s","Classic Cars","2005-03-04 00:00:00","3","2005","1",2,366
"Mini Gifts Distributors Ltd.","1956 Porsche 356A Coupe","Classic Cars","2005-03-04 00:00:00","3","2005","1",6,066
"Mini Gifts Distributors Ltd.","1961 Chevrolet Impala","Classic Cars","2005-03-04 00:00:00","3","2005","1",1,989
"Mini Gifts Distributors Ltd.","1982 Ducati 996 R","Motorcycles","2005-03-04 00:00:00","3","2005","1",1,600
"Mini Gifts Distributors Ltd.","1974 Ducati 350 Mk3 Desmo","Motorcycles","2005-03-04 00:00:00","3","2005","1",4,546
"Mini Gifts Distributors Ltd.","2002 Yamaha YZR M1","Motorcycles","2005-03-04 00:00:00","3","2005","1",1,790
"Anna's Decorations, Ltd","1952 Alpine Renault 1300","Classic Cars","2005-03-09 00:00:00","3","2005","1",4,680
"Anna's Decorations, Ltd","1962 LanciaA Delta 16V","Classic Cars","2005-03-09 00:00:00","3","2005","1",4,483
"Anna's Decorations, Ltd","1958 Setra Bus","Trucks and Buses","2005-03-09 00:00:00","3","2005","1",4,317
"Anna's Decorations, Ltd","1940 Ford Pickup Truck","Trucks and Buses","2005-03-09 00:00:00","3","2005","1",3,316
"Anna's Decorations, Ltd","1937 Lincoln Berline","Vintage Cars","2005-03-09 00:00:00","3","2005","1",3,596
"Anna's Decorations, Ltd","1936 Mercedes-Benz 500K Special Roadster","Vintage Cars","2005-03-09 00:00:00","3","2005","1",1,992
"Anna's Decorations, Ltd","1926 Ford Fire Engine","Trucks and Buses","2005-03-09 00:00:00","3","2005","1",2,540
"Anna's Decorations, Ltd","1913 Ford Model T Speedster","Vintage Cars","2005-03-09 00:00:00","3","2005","1",3,177
"Anna's Decorations, Ltd","1939 Chevrolet Deluxe Coupe","Vintage Cars","2005-03-09 00:00:00","3","2005","1",876
"Anna's Decorations, Ltd","1938 Cadillac V-16 Presidential Limousine","Vintage Cars","2005-03-09 00:00:00","3","2005","1",871
"Mini Auto Werke","1934 Ford V8 Coupe","Vintage Cars","2005-03-10 00:00:00","3","2005","1",2,265
"Mini Auto Werke","18th Century Vintage Horse Carriage","Vintage Cars","2005-03-10 00:00:00","3","2005","1",3,006
"Mini Auto Werke","1917 Maxwell Touring Car","Vintage Cars","2005-03-10 00:00:00","3","2005","1",3,536
"Down Under Souveniers, Inc","1969 Corvair Monza","Classic Cars","2005-03-11 00:00:00","3","2005","1",5,076
"Down Under Souveniers, Inc","1957 Chevy Pickup","Trucks and Buses","2005-03-11 00:00:00","3","2005","1",3,185
"Down Under Souveniers, Inc","1998 Chrysler Plymouth Prowler","Classic Cars","2005-03-11 00:00:00","3","2005","1",2,751
"Down Under Souveniers, Inc","1964 Mercedes Tour Bus","Trucks and Buses","2005-03-11 00:00:00","3","2005","1",3,964
"Down Under Souveniers, Inc","1940s Ford truck","Trucks and Buses","2005-03-11 00:00:00","3","2005","1",3,197
"Down Under Souveniers, Inc","1939 Cadillac Limousine","Vintage Cars","2005-03-11 00:00:00","3","2005","1",1,837
"Down Under Souveniers, Inc","1962 Volkswagen Microbus","Trucks and Buses","2005-03-11 00:00:00","3","2005","1",3,711
"Down Under Souveniers, Inc","1936 Chrysler Airflow","Vintage Cars","2005-03-11 00:00:00","3","2005","1",2,924
"Down Under Souveniers, Inc","1980Ã¢â‚¬â„¢s GM Manhattan Express","Trucks and Buses","2005-03-11 00:00:00","3","2005","1",3,221
"Down Under Souveniers, Inc","1996 Peterbilt 379 Stake Bed with Outrigger","Trucks and Buses","2005-03-11 00:00:00","3","2005","1",1,964
"Down Under Souveniers, Inc","1982 Camaro Z28","Classic Cars","2005-03-11 00:00:00","3","2005","1",1,763
"Euro+ Shopping Channel","1992 Ferrari 360 Spider red","Classic Cars","2005-03-15 00:00:00","3","2005","1",2,980
"Euro+ Shopping Channel","1970 Triumph Spitfire","Classic Cars","2005-03-15 00:00:00","3","2005","1",4,623
"Euro+ Shopping Channel","1970 Dodge Coronet","Classic Cars","2005-03-15 00:00:00","3","2005","1",1,649
"Euro+ Shopping Channel","1958 Chevy Corvette Limited Edition","Classic Cars","2005-03-15 00:00:00","3","2005","1",1,627
"Euro+ Shopping Channel","1992 Porsche Cayenne Turbo Silver","Classic Cars","2005-03-15 00:00:00","3","2005","1",3,851
"Euro+ Shopping Channel","1954 Greyhound Scenicruiser","Trucks and Buses","2005-03-15 00:00:00","3","2005","1",1,695
"Euro+ Shopping Channel","1950's Chicago Surface Lines Streetcar","Trains","2005-03-15 00:00:00","3","2005","1",1,678
"Lyon Souveniers","1972 Alfa Romeo GTA","Classic Cars","2005-03-17 00:00:00","3","2005","1",4,004
"Lyon Souveniers","2001 Ferrari Enzo","Classic Cars","2005-03-17 00:00:00","3","2005","1",6,789
"Lyon Souveniers","Diamond T620 Semi-Skirted Tanker","Trucks and Buses","2005-03-17 00:00:00","3","2005","1",4,526
"Lyon Souveniers","1962 City of Detroit Streetcar","Trains","2005-03-17 00:00:00","3","2005","1",2,610
"Mini Gifts Distributors Ltd.","1969 Ford Falcon","Classic Cars","2005-03-23 00:00:00","3","2005","1",5,139
"Mini Gifts Distributors Ltd.","1903 Ford Model A","Vintage Cars","2005-03-23 00:00:00","3","2005","1",4,282
"Mini Gifts Distributors Ltd.","Collectable Wooden Train","Trains","2005-03-23 00:00:00","3","2005","1",2,202
"Mini Gifts Distributors Ltd.","1904 Buick Runabout","Vintage Cars","2005-03-23 00:00:00","3","2005","1",3,752
"Mini Gifts Distributors Ltd.","18th century schooner","Ships","2005-03-23 00:00:00","3","2005","1",4,938
"Mini Gifts Distributors Ltd.","1912 Ford Model T Delivery Wagon","Vintage Cars","2005-03-23 00:00:00","3","2005","1",2,079
"Mini Gifts Distributors Ltd.","1940 Ford Delivery Sedan","Vintage Cars","2005-03-23 00:00:00","3","2005","1",2,886
"Mini Gifts Distributors Ltd.","The Schooner Bluenose","Ships","2005-03-23 00:00:00","3","2005","1",2,418
"Alpha Cognac","The Mayflower","Ships","2005-03-28 00:00:00","3","2005","1",2,217
"Alpha Cognac","The USS Constitution Ship","Ships","2005-03-28 00:00:00","3","2005","1",1,383
"Alpha Cognac","The Titanic","Ships","2005-03-28 00:00:00","3","2005","1",4,135
"Alpha Cognac","The Queen Mary","Ships","2005-03-28 00:00:00","3","2005","1",2,896
"Alpha Cognac","Pont Yacht","Ships","2005-03-28 00:00:00","3","2005","1",1,801
"Reims Collectables","1980s Black Hawk Helicopter","Planes","2005-03-30 00:00:00","3","2005","1",4,319
"Reims Collectables","P-51-D Mustang","Planes","2005-03-30 00:00:00","3","2005","1",2,815
"Reims Collectables","1999 Yamaha Speed Boat","Ships","2005-03-30 00:00:00","3","2005","1",1,975
"Reims Collectables","1941 Chevrolet Special Deluxe Cabriolet","Vintage Cars","2005-03-30 00:00:00","3","2005","1",4,145
"Reims Collectables","1928 British Royal Navy Airplane","Planes","2005-03-30 00:00:00","3","2005","1",4,329
"Reims Collectables","1900s Vintage Bi-Plane","Planes","2005-03-30 00:00:00","3","2005","1",1,688
"Reims Collectables","1937 Horch 930V Limousine","Vintage Cars","2005-03-30 00:00:00","3","2005","1",2,079
"Reims Collectables","Corsair F4U ( Bird Cage)","Planes","2005-03-30 00:00:00","3","2005","1",2,322
"Reims Collectables","1900s Vintage Tri-Plane","Planes","2005-03-30 00:00:00","3","2005","1",2,967
"Reims Collectables","1928 Ford Phaeton Deluxe","Vintage Cars","2005-03-30 00:00:00","3","2005","1",1,332
"Reims Collectables","1930 Buick Marquette Phaeton","Vintage Cars","2005-03-30 00:00:00","3","2005","1",1,903
"Reims Collectables","American Airlines: B767-300","Planes","2005-03-30 00:00:00","3","2005","1",3,692
"Reims Collectables","HMS Bounty","Ships","2005-03-30 00:00:00","3","2005","1",2,705
"Reims Collectables","America West Airlines B757-200","Planes","2005-03-30 00:00:00","3","2005","1",2,172
"Reims Collectables","ATA: B757-300","Planes","2005-03-30 00:00:00","3","2005","1",2,347
"Reims Collectables","F/A 18 Hornet 1/72","Planes","2005-03-30 00:00:00","3","2005","1",2,227
"Reims Collectables","American Airlines: MD-11S","Planes","2005-03-30 00:00:00","3","2005","1",2,239
"Reims Collectables","Boeing X-32A JSF","Planes","2005-03-30 00:00:00","3","2005","1",1,401
"Kelly's Gift Shop","1969 Harley Davidson Ultimate Chopper","Motorcycles","2005-04-01 00:00:00","4","2005","2",3,101
"Kelly's Gift Shop","1996 Moto Guzzi 1100i","Motorcycles","2005-04-01 00:00:00","4","2005","2",5,095
"Kelly's Gift Shop","2003 Harley-Davidson Eagle Drag Bike","Motorcycles","2005-04-01 00:00:00","4","2005","2",3,451
"Kelly's Gift Shop","2002 Suzuki XREO","Motorcycles","2005-04-01 00:00:00","4","2005","2",3,582
"Kelly's Gift Shop","1936 Harley Davidson El Knucklehead","Motorcycles","2005-04-01 00:00:00","4","2005","2",1,544
"Kelly's Gift Shop","1997 BMW R 1100 S","Motorcycles","2005-04-01 00:00:00","4","2005","2",5,974
"Kelly's Gift Shop","1960 BSA Gold Star DBD34","Motorcycles","2005-04-01 00:00:00","4","2005","2",4,374
"Kelly's Gift Shop","1997 BMW F650 ST","Motorcycles","2005-04-01 00:00:00","4","2005","2",3,132
"The Sharp Gifts Warehouse","1972 Alfa Romeo GTA","Classic Cars","2005-04-01 00:00:00","4","2005","2",8,617
"The Sharp Gifts Warehouse","1980s Black Hawk Helicopter","Planes","2005-04-01 00:00:00","4","2005","2",4,397
"The Sharp Gifts Warehouse","1999 Yamaha Speed Boat","Ships","2005-04-01 00:00:00","4","2005","2",2,245
"The Sharp Gifts Warehouse","1941 Chevrolet Special Deluxe Cabriolet","Vintage Cars","2005-04-01 00:00:00","4","2005","2",5,158
"The Sharp Gifts Warehouse","1900s Vintage Bi-Plane","Planes","2005-04-01 00:00:00","4","2005","2",1,332
"The Sharp Gifts Warehouse","1937 Horch 930V Limousine","Vintage Cars","2005-04-01 00:00:00","4","2005","2",2,249
"The Sharp Gifts Warehouse","1940 Ford Delivery Sedan","Vintage Cars","2005-04-01 00:00:00","4","2005","2",3,135
"The Sharp Gifts Warehouse","HMS Bounty","Ships","2005-04-01 00:00:00","4","2005","2",3,789
"The Sharp Gifts Warehouse","Boeing X-32A JSF","Planes","2005-04-01 00:00:00","4","2005","2",834
"Tekni Collectables Inc.","P-51-D Mustang","Planes","2005-04-03 00:00:00","4","2005","2",3,158
"Tekni Collectables Inc.","1928 British Royal Navy Airplane","Planes","2005-04-03 00:00:00","4","2005","2",3,327
"Tekni Collectables Inc.","Corsair F4U ( Bird Cage)","Planes","2005-04-03 00:00:00","4","2005","2",3,800
"Tekni Collectables Inc.","1900s Vintage Tri-Plane","Planes","2005-04-03 00:00:00","4","2005","2",3,428
"Tekni Collectables Inc.","1997 BMW F650 ST","Motorcycles","2005-04-03 00:00:00","4","2005","2",4,014
"Tekni Collectables Inc.","1928 Ford Phaeton Deluxe","Vintage Cars","2005-04-03 00:00:00","4","2005","2",3,881
"Tekni Collectables Inc.","1930 Buick Marquette Phaeton","Vintage Cars","2005-04-03 00:00:00","4","2005","2",2,322
"Tekni Collectables Inc.","American Airlines: B767-300","Planes","2005-04-03 00:00:00","4","2005","2",854
"Tekni Collectables Inc.","America West Airlines B757-200","Planes","2005-04-03 00:00:00","4","2005","2",8,391
"Tekni Collectables Inc.","ATA: B757-300","Planes","2005-04-03 00:00:00","4","2005","2",2,018
"Tekni Collectables Inc.","F/A 18 Hornet 1/72","Planes","2005-04-03 00:00:00","4","2005","2",5,667
"Tekni Collectables Inc.","American Airlines: MD-11S","Planes","2005-04-03 00:00:00","4","2005","2",2,665
"Auto Canal+ Petit","1996 Moto Guzzi 1100i","Motorcycles","2005-04-07 00:00:00","4","2005","2",5,352
"Auto Canal+ Petit","1936 Harley Davidson El Knucklehead","Motorcycles","2005-04-07 00:00:00","4","2005","2",3,198
"Auto Canal+ Petit","1960 BSA Gold Star DBD34","Motorcycles","2005-04-07 00:00:00","4","2005","2",3,640
"UK Collectables, Ltd.","1969 Harley Davidson Ultimate Chopper","Motorcycles","2005-04-08 00:00:00","4","2005","2",2,044
"UK Collectables, Ltd.","2003 Harley-Davidson Eagle Drag Bike","Motorcycles","2005-04-08 00:00:00","4","2005","2",11,503
"UK Collectables, Ltd.","2002 Suzuki XREO","Motorcycles","2005-04-08 00:00:00","4","2005","2",8,052
"UK Collectables, Ltd.","1957 Vespa GS150","Motorcycles","2005-04-08 00:00:00","4","2005","2",1,992
"UK Collectables, Ltd.","1997 BMW R 1100 S","Motorcycles","2005-04-08 00:00:00","4","2005","2",5,029
"UK Collectables, Ltd.","1982 Ducati 900 Monster","Motorcycles","2005-04-08 00:00:00","4","2005","2",1,552
"UK Collectables, Ltd.","1982 Ducati 996 R","Motorcycles","2005-04-08 00:00:00","4","2005","2",1,074
"UK Collectables, Ltd.","1974 Ducati 350 Mk3 Desmo","Motorcycles","2005-04-08 00:00:00","4","2005","2",3,995
"UK Collectables, Ltd.","2002 Yamaha YZR M1","Motorcycles","2005-04-08 00:00:00","4","2005","2",2,018
"Down Under Souveniers, Inc","1968 Ford Mustang","Classic Cars","2005-04-08 00:00:00","4","2005","2",10,460
"Down Under Souveniers, Inc","1968 Dodge Charger","Classic Cars","2005-04-08 00:00:00","4","2005","2",4,393
"Down Under Souveniers, Inc","1970 Plymouth Hemi Cuda","Classic Cars","2005-04-08 00:00:00","4","2005","2",5,161
"Down Under Souveniers, Inc","1969 Dodge Super Bee","Classic Cars","2005-04-08 00:00:00","4","2005","2",6,079
"Down Under Souveniers, Inc","1976 Ford Gran Torino","Classic Cars","2005-04-08 00:00:00","4","2005","2",3,581
"Down Under Souveniers, Inc","1957 Corvette Convertible","Classic Cars","2005-04-08 00:00:00","4","2005","2",6,000
"Down Under Souveniers, Inc","1971 Alpine Renault 1600s","Classic Cars","2005-04-08 00:00:00","4","2005","2",2,610
"Down Under Souveniers, Inc","1961 Chevrolet Impala","Classic Cars","2005-04-08 00:00:00","4","2005","2",3,143
"Mini Caravy","1969 Dodge Charger","Classic Cars","2005-04-14 00:00:00","4","2005","2",11,171
"Mini Caravy","1948 Porsche 356-A Roadster","Classic Cars","2005-04-14 00:00:00","4","2005","2",4,415
"Mini Caravy","1992 Ferrari 360 Spider red","Classic Cars","2005-04-14 00:00:00","4","2005","2",8,103
"Mini Caravy","1982 Lamborghini Diablo","Classic Cars","2005-04-14 00:00:00","4","2005","2",1,757
"Mini Caravy","1956 Porsche 356A Coupe","Classic Cars","2005-04-14 00:00:00","4","2005","2",9,712
"Danish Wholesale Imports","1993 Mazda RX-7","Classic Cars","2005-04-15 00:00:00","4","2005","2",7,598
"Danish Wholesale Imports","1995 Honda Civic","Classic Cars","2005-04-15 00:00:00","4","2005","2",6,419
"Danish Wholesale Imports","1948 Porsche Type 356 Roadster","Classic Cars","2005-04-15 00:00:00","4","2005","2",7,622
"The Sharp Gifts Warehouse","1965 Aston Martin DB5","Classic Cars","2005-04-22 00:00:00","4","2005","2",6,754
"The Sharp Gifts Warehouse","1917 Grand Touring Sedan","Vintage Cars","2005-04-22 00:00:00","4","2005","2",10,724
"The Sharp Gifts Warehouse","1911 Ford Town Car","Vintage Cars","2005-04-22 00:00:00","4","2005","2",2,441
"The Sharp Gifts Warehouse","1999 Indy 500 Monte Carlo SS","Classic Cars","2005-04-22 00:00:00","4","2005","2",5,412
"The Sharp Gifts Warehouse","1932 Alfa Romeo 8C2300 Spider Sport","Vintage Cars","2005-04-22 00:00:00","4","2005","2",547
"The Sharp Gifts Warehouse","1957 Ford Thunderbird","Classic Cars","2005-04-22 00:00:00","4","2005","2",4,233
"The Sharp Gifts Warehouse","1970 Chevy Chevelle SS 454","Classic Cars","2005-04-22 00:00:00","4","2005","2",1,777
"The Sharp Gifts Warehouse","1966 Shelby Cobra 427 S/C","Classic Cars","2005-04-22 00:00:00","4","2005","2",2,930
"The Sharp Gifts Warehouse","1949 Jaguar XK 120","Classic Cars","2005-04-22 00:00:00","4","2005","2",6,215
"The Sharp Gifts Warehouse","1952 Citroen-15CV","Classic Cars","2005-04-22 00:00:00","4","2005","2",5,820
"The Sharp Gifts Warehouse","1969 Chevrolet Camaro Z28","Classic Cars","2005-04-22 00:00:00","4","2005","2",1,002
"The Sharp Gifts Warehouse","2002 Chevy Corvette","Classic Cars","2005-04-22 00:00:00","4","2005","2",4,374
"Tokyo Collectables, Ltd","1936 Mercedes Benz 500k Roadster","Vintage Cars","2005-04-22 00:00:00","4","2005","2",615
"Handji Gifts& Co","1932 Model A Ford J-Coupe","Vintage Cars","2005-04-23 00:00:00","4","2005","2",626
"Handji Gifts& Co","1939 Chevrolet Deluxe Coupe","Vintage Cars","2005-04-23 00:00:00","4","2005","2",1,701
"GiftsForHim.com","1937 Lincoln Berline","Vintage Cars","2005-04-29 00:00:00","4","2005","2",6,478
"GiftsForHim.com","1936 Mercedes-Benz 500K Special Roadster","Vintage Cars","2005-04-29 00:00:00","4","2005","2",2,253
"GiftsForHim.com","1928 Mercedes-Benz SSK","Vintage Cars","2005-04-29 00:00:00","4","2005","2",8,127
"GiftsForHim.com","1913 Ford Model T Speedster","Vintage Cars","2005-04-29 00:00:00","4","2005","2",4,381
"GiftsForHim.com","1934 Ford V8 Coupe","Vintage Cars","2005-04-29 00:00:00","4","2005","2",2,648
"GiftsForHim.com","18th Century Vintage Horse Carriage","Vintage Cars","2005-04-29 00:00:00","4","2005","2",2,884
"GiftsForHim.com","1917 Maxwell Touring Car","Vintage Cars","2005-04-29 00:00:00","4","2005","2",3,579
"GiftsForHim.com","1938 Cadillac V-16 Presidential Limousine","Vintage Cars","2005-04-29 00:00:00","4","2005","2",1,319
